ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Easter,Easter_lower,Easter_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,NewYear,NewYear_lower,NewYear_upper,Ramadan starts,Ramadan starts_lower,Ramadan starts_upper,SuperBowl,SuperBowl_lower,SuperBowl_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-10-13,27945.096953046,20646.44855646714,27659.61403804621,27945.096953046,27945.096953046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3833.3707883811467,-3833.3707883811467,-3833.3707883811467,0.0,0.0,0.0,-3934.2073716995824,-3934.2073716995824,-3934.2073716995824,100.83658331843542,100.83658331843542,100.83658331843542,0.0,0.0,0.0,24111.72616466485
2011-10-14,27968.312963883713,24357.054851772635,31456.070402265803,27968.312963883713,27968.312963883713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.247125620296515,-13.247125620296515,-13.247125620296515,0.0,0.0,0.0,10.848844054266545,10.848844054266545,10.848844054266545,-24.095969674563058,-24.095969674563058,-24.095969674563058,0.0,0.0,0.0,27955.065838263417
2011-10-15,27991.528974721426,31460.553574905553,38684.2161650608,27991.528974721426,27991.528974721426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6931.807848098141,6931.807848098141,6931.807848098141,0.0,0.0,0.0,7079.201371889798,7079.201371889798,7079.201371889798,-147.39352379165788,-147.39352379165788,-147.39352379165788,0.0,0.0,0.0,34923.33682281957
2011-10-16,28014.744985559137,31190.57451241667,38167.90901422897,28014.744985559137,28014.744985559137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6612.006806079634,6612.006806079634,6612.006806079634,0.0,0.0,0.0,6879.574605580223,6879.574605580223,6879.574605580223,-267.5677995005888,-267.5677995005888,-267.5677995005888,0.0,0.0,0.0,34626.75179163877
2011-10-17,28037.96099639685,22119.73254346048,29291.640977954798,28037.96099639685,28037.96099639685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2236.104337479797,-2236.104337479797,-2236.104337479797,0.0,0.0,0.0,-1852.8781205131056,-1852.8781205131056,-1852.8781205131056,-383.2262169666914,-383.2262169666914,-383.2262169666914,0.0,0.0,0.0,25801.856658917055
2011-10-18,28061.177007234564,20062.455855680688,27281.583359495995,28061.177007234564,28061.177007234564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4399.334231130413,-4399.334231130413,-4399.334231130413,0.0,0.0,0.0,-3906.235940451363,-3906.235940451363,-3906.235940451363,-493.09829067904997,-493.09829067904997,-493.09829067904997,0.0,0.0,0.0,23661.842776104153
2011-10-19,28084.39301807228,19420.584054827945,26809.49541610974,28084.39301807228,28084.39301807228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4872.362482728637,-4872.362482728637,-4872.362482728637,0.0,0.0,0.0,-4276.303388844549,-4276.303388844549,-4276.303388844549,-596.0590938840876,-596.0590938840876,-596.0590938840876,0.0,0.0,0.0,23212.03053534364
2011-10-20,28107.609028909996,19987.30705238651,26968.841970392114,28107.609028909996,28107.609028909996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4625.356704072843,-4625.356704072843,-4625.356704072843,0.0,0.0,0.0,-3934.207371696146,-3934.207371696146,-3934.207371696146,-691.1493323766974,-691.1493323766974,-691.1493323766974,0.0,0.0,0.0,23482.25232483715
2011-10-21,28130.825039747702,23814.54833092815,30884.89303040377,28130.825039747702,28130.825039747702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-766.742801369021,-766.742801369021,-766.742801369021,0.0,0.0,0.0,10.848844060652176,10.848844060652176,10.848844060652176,-777.5916454296731,-777.5916454296731,-777.5916454296731,0.0,0.0,0.0,27364.08223837868
2011-10-22,28154.041050585416,30853.635339999248,37940.498286417336,28154.041050585416,28154.041050585416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6224.398534820467,6224.398534820467,6224.398534820467,0.0,0.0,0.0,7079.201371882843,7079.201371882843,7079.201371882843,-854.8028370623755,-854.8028370623755,-854.8028370623755,0.0,0.0,0.0,34378.43958540588
2011-10-23,28177.25706142313,30382.928608298174,37935.56591800696,28177.25706142313,28177.25706142313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5957.172774107545,5957.172774107545,5957.172774107545,0.0,0.0,0.0,6879.574605576154,6879.574605576154,6879.574605576154,-922.4018314686085,-922.4018314686085,-922.4018314686085,0.0,0.0,0.0,34134.429835530675
2011-10-24,28200.473072260847,21804.318155181332,29231.73456828951,28200.473072260847,28200.473072260847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2833.0913607369866,-2833.0913607369866,-2833.0913607369866,0.0,0.0,0.0,-1852.878120517489,-1852.878120517489,-1852.878120517489,-980.2132402194977,-980.2132402194977,-980.2132402194977,0.0,0.0,0.0,25367.38171152386
2011-10-25,28223.68908309856,19630.80162882497,26856.054056939585,28223.68908309856,28223.68908309856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4934.502464219551,-4934.502464219551,-4934.502464219551,0.0,0.0,0.0,-3906.2359404527383,-3906.2359404527383,-3906.2359404527383,-1028.266523766813,-1028.266523766813,-1028.266523766813,0.0,0.0,0.0,23289.186618879008
2011-10-26,28246.905093936268,19499.597872084545,26379.642519407007,28246.905093936268,28246.905093936268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5343.094212549088,-5343.094212549088,-5343.094212549088,0.0,0.0,0.0,-4276.303388846615,-4276.303388846615,-4276.303388846615,-1066.790823702473,-1066.790823702473,-1066.790823702473,0.0,0.0,0.0,22903.81088138718
2011-10-27,28270.12110477398,19569.42581023647,26844.136631561418,28270.12110477398,28270.12110477398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5030.413004904225,-5030.413004904225,-5030.413004904225,0.0,0.0,0.0,-3934.2073717017015,-3934.2073717017015,-3934.2073717017015,-1096.2056332025243,-1096.2056332025243,-1096.2056332025243,0.0,0.0,0.0,23239.708099869757
2011-10-28,28293.3371156117,23341.590429687196,30654.318438468083,28293.3371156117,28293.3371156117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1106.2587151490575,-1106.2587151490575,-1106.2587151490575,0.0,0.0,0.0,10.848844051985434,10.848844051985434,10.848844051985434,-1117.1075592010427,-1117.1075592010427,-1117.1075592010427,0.0,0.0,0.0,27187.07840046264
2011-10-29,28316.553126449413,30629.866781198434,37775.81250247775,28316.553126449413,28316.553126449413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5948.9478625771435,5948.9478625771435,5948.9478625771435,0.0,0.0,0.0,7079.201371885534,7079.201371885534,7079.201371885534,-1130.2535093083911,-1130.2535093083911,-1130.2535093083911,0.0,0.0,0.0,34265.50098902656
2011-10-30,28339.769137287127,30765.62399360255,37453.67240777232,28339.769137287127,28339.769137287127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5743.033897803204,5743.033897803204,5743.033897803204,0.0,0.0,0.0,6879.574605572084,6879.574605572084,6879.574605572084,-1136.5407077688803,-1136.5407077688803,-1136.5407077688803,0.0,0.0,0.0,34082.80303509033
2011-10-31,28362.985148124833,21693.484019805303,29325.537345230652,28362.985148124833,28362.985148124833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2989.862126938017,-2989.862126938017,-2989.862126938017,0.0,0.0,0.0,-1852.8781205218722,-1852.8781205218722,-1852.8781205218722,-1136.9840064161444,-1136.9840064161444,-1136.9840064161444,0.0,0.0,0.0,25373.123021186817
2011-11-01,28386.20115896255,19740.294520810807,26949.614833225256,28386.20115896255,28386.20115896255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5038.926947984446,-5038.926947984446,-5038.926947984446,0.0,0.0,0.0,-3906.235940451984,-3906.235940451984,-3906.235940451984,-1132.6910075324627,-1132.6910075324627,-1132.6910075324627,0.0,0.0,0.0,23347.274210978103
2011-11-02,28409.417169800265,19456.12830254354,26336.389263171128,28409.417169800265,28409.417169800265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5401.1389436591535,-5401.1389436591535,-5401.1389436591535,0.0,0.0,0.0,-4276.303388845978,-4276.303388845978,-4276.303388845978,-1124.835554813175,-1124.835554813175,-1124.835554813175,0.0,0.0,0.0,23008.278226141112
2011-11-03,28432.63318063798,19796.018831024863,27142.338063735133,28432.63318063798,28432.63318063798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5048.837547364532,-5048.837547364532,-5048.837547364532,0.0,0.0,0.0,-3934.207371698265,-3934.207371698265,-3934.207371698265,-1114.6301756662665,-1114.6301756662665,-1114.6301756662665,0.0,0.0,0.0,23383.795633273447
2011-11-04,28455.849191475692,23852.778719300517,30709.567318830486,28455.849191475692,28455.849191475692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1092.4492284401495,-1092.4492284401495,-1092.4492284401495,0.0,0.0,0.0,10.848844054333743,10.848844054333743,10.848844054333743,-1103.2980724944832,-1103.2980724944832,-1103.2980724944832,0.0,0.0,0.0,27363.399963035543
2011-11-05,28479.065202313403,31195.24322503875,38135.55029946738,28479.065202313403,28479.065202313403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5987.156109607395,5987.156109607395,5987.156109607395,0.0,0.0,0.0,7079.201371888228,7079.201371888228,7079.201371888228,-1092.045262280833,-1092.045262280833,-1092.045262280833,0.0,0.0,0.0,34466.221311920795
2011-11-06,28502.281213151116,30647.99181743912,37930.34022586676,28502.281213151116,28502.281213151116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5797.541152592185,5797.541152592185,5797.541152592185,0.0,0.0,0.0,6879.574605565633,6879.574605565633,6879.574605565633,-1082.0334529734475,-1082.0334529734475,-1082.0334529734475,0.0,0.0,0.0,34299.822365743305
2011-11-07,28525.49722398883,21842.300642903934,29239.088878053844,28525.49722398883,28525.49722398883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2927.232342732648,-2927.232342732648,-2927.232342732648,0.0,0.0,0.0,-1852.8781205140926,-1852.8781205140926,-1852.8781205140926,-1074.3542222185556,-1074.3542222185556,-1074.3542222185556,0.0,0.0,0.0,25598.264881256182
2011-11-08,28548.713234826544,20110.339687405994,27174.29379592392,28548.713234826544,28548.713234826544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4976.240970107823,-4976.240970107823,-4976.240970107823,0.0,0.0,0.0,-3906.235940452188,-3906.235940452188,-3906.235940452188,-1070.0050296556346,-1070.0050296556346,-1070.0050296556346,0.0,0.0,0.0,23572.472264718723
2011-11-09,28571.929245664258,19891.83737234321,26796.38292006494,28571.929245664258,28571.929245664258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5346.170937979995,-5346.170937979995,-5346.170937979995,0.0,0.0,0.0,-4276.303388845394,-4276.303388845394,-4276.303388845394,-1069.8675491346016,-1069.8675491346016,-1069.8675491346016,0.0,0.0,0.0,23225.758307684264
2011-11-10,28595.145256501968,20057.541543171978,27098.133630726854,28595.145256501968,28595.145256501968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5008.896124671265,-5008.896124671265,-5008.896124671265,0.0,0.0,0.0,-3934.207371698539,-3934.207371698539,-3934.207371698539,-1074.6887529727264,-1074.6887529727264,-1074.6887529727264,0.0,0.0,0.0,23586.249131830704
2011-11-11,28618.361267339682,25783.758133340853,32795.72692190978,28618.361267339682,28618.361267339682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804.406986985774,1804.406986985774,1804.406986985774,0.0,0.0,0.0,0.0,0.0,0.0,730.1907130484201,730.1907130484201,730.1907130484201,1804.406986985774,1804.406986985774,1804.406986985774,10.848844049703667,10.848844049703667,10.848844049703667,-1085.0651179870574,-1085.0651179870574,-1085.0651179870574,0.0,0.0,0.0,29348.551980388103
2011-11-12,28641.577278177396,30949.219903102785,38190.55415457548,28641.577278177396,28641.577278177396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5977.771117930922,5977.771117930922,5977.771117930922,0.0,0.0,0.0,7079.201371884833,7079.201371884833,7079.201371884833,-1101.4302539539117,-1101.4302539539117,-1101.4302539539117,0.0,0.0,0.0,34619.34839610832
2011-11-13,28664.79328901511,30838.105690134696,37986.29837678434,28664.79328901511,28664.79328901511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5755.52842471889,5755.52842471889,5755.52842471889,0.0,0.0,0.0,6879.574605576646,6879.574605576646,6879.574605576646,-1124.046180857756,-1124.046180857756,-1124.046180857756,0.0,0.0,0.0,34420.321713733996
2011-11-14,28688.009299852823,22099.30280125103,29111.877943171745,28688.009299852823,28688.009299852823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3005.8765239327577,-3005.8765239327577,-3005.8765239327577,0.0,0.0,0.0,-1852.878120518476,-1852.878120518476,-1852.878120518476,-1152.998403414282,-1152.998403414282,-1152.998403414282,0.0,0.0,0.0,25682.132775920065
2011-11-15,28711.225310690534,20268.105807009702,27275.157799722598,28711.225310690534,28711.225310690534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5094.430791950071,-5094.430791950071,-5094.430791950071,0.0,0.0,0.0,-3906.2359404523913,-3906.2359404523913,-3906.2359404523913,-1188.1948514976796,-1188.1948514976796,-1188.1948514976796,0.0,0.0,0.0,23616.794518740462
2011-11-16,28734.441321528247,19614.26529151652,26887.483858369087,28734.441321528247,28734.441321528247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5505.672063775213,-5505.672063775213,-5505.672063775213,0.0,0.0,0.0,-4276.30338884481,-4276.30338884481,-4276.30338884481,-1229.3686749304036,-1229.3686749304036,-1229.3686749304036,0.0,0.0,0.0,23228.769257753032
