ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Easter,Easter_lower,Easter_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,NewYear,NewYear_lower,NewYear_upper,Ramadan starts,Ramadan starts_lower,Ramadan starts_upper,SuperBowl,SuperBowl_lower,SuperBowl_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-11-29,97876.18403363683,65962.92935958122,89657.95500369777,97876.18403363683,97876.18403363683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19675.91877815979,-19675.91877815979,-19675.91877815979,0.0,0.0,0.0,-14257.707433396847,-14257.707433396847,-14257.707433396847,-5418.2113447629445,-5418.2113447629445,-5418.2113447629445,0.0,0.0,0.0,78200.26525547705
2011-11-30,97940.49507174008,64260.4047803738,89563.16573199321,97940.49507174006,97940.49507174006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21008.93281745764,-21008.93281745764,-21008.93281745764,0.0,0.0,0.0,-15522.664436445988,-15522.664436445988,-15522.664436445988,-5486.2683810116505,-5486.2683810116505,-5486.2683810116505,0.0,0.0,0.0,76931.56225428244
2011-12-01,98004.80610984334,66413.47680156256,90233.56937910413,98004.80610984334,98004.80610984334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19992.961319123224,-19992.961319123224,-19992.961319123224,0.0,0.0,0.0,-14465.104014930848,-14465.104014930848,-14465.104014930848,-5527.857304192375,-5527.857304192375,-5527.857304192375,0.0,0.0,0.0,78011.84479072012
2011-12-02,98069.1171618226,79388.72171717929,104328.59483050041,98069.1171618226,98069.1171618226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6293.638241812776,-6293.638241812776,-6293.638241812776,0.0,0.0,0.0,-752.1764181635388,-752.1764181635388,-752.1764181635388,-5541.461823649237,-5541.461823649237,-5541.461823649237,0.0,0.0,0.0,91775.47892000983
2011-12-03,98133.4282138019,104992.43085902758,129604.33569961568,98133.4282138019,98133.4282138019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19432.679120360423,19432.679120360423,19432.679120360423,0.0,0.0,0.0,24958.73392821073,24958.73392821073,24958.73392821073,-5526.054807850309,-5526.054807850309,-5526.054807850309,0.0,0.0,0.0,117566.10733416233
2011-12-04,98197.73926578119,106249.39252976511,130655.70160664579,98197.73926578119,98197.73926578119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20763.57398945292,20763.57398945292,20763.57398945292,0.0,0.0,0.0,26244.706221757628,26244.706221757628,26244.706221757628,-5481.132232304704,-5481.132232304704,-5481.132232304704,0.0,0.0,0.0,118961.31325523411
2011-12-05,98262.05031776046,74627.7359518683,98951.22854905104,98262.05031776046,98262.05031776046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11612.525351812108,-11612.525351812108,-11612.525351812108,0.0,0.0,0.0,-6205.787846968049,-6205.787846968049,-6205.787846968049,-5406.737504844058,-5406.737504844058,-5406.737504844058,0.0,0.0,0.0,86649.52496594835
2011-12-06,98326.36136973975,65843.86799760527,90978.08316459101,98326.36136973975,98326.36136973975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19561.182973326668,-19561.182973326668,-19561.182973326668,0.0,0.0,0.0,-14257.707433392623,-14257.707433392623,-14257.707433392623,-5303.475539934045,-5303.475539934045,-5303.475539934045,0.0,0.0,0.0,78765.17839641309
2011-12-07,98390.67242171903,65371.794250450206,89794.29416334718,98390.67242171903,98390.67242171903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20695.18056607186,-20695.18056607186,-20695.18056607186,0.0,0.0,0.0,-15522.664436454708,-15522.664436454708,-15522.664436454708,-5172.516129617151,-5172.516129617151,-5172.516129617151,0.0,0.0,0.0,77695.49185564718
2011-12-08,98454.98347369832,66513.28090356085,90786.83763570162,98454.98347369832,98454.98347369832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19480.690360841207,-19480.690360841207,-19480.690360841207,0.0,0.0,0.0,-14465.104014936955,-14465.104014936955,-14465.104014936955,-5015.586345904251,-5015.586345904251,-5015.586345904251,0.0,0.0,0.0,78974.2931128571
2011-12-09,98519.2945256776,81028.72851078017,105648.22873767206,98519.2945256776,98519.2945256776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5587.128323307418,-5587.128323307418,-5587.128323307418,0.0,0.0,0.0,-752.1764182100161,-752.1764182100161,-752.1764182100161,-4834.951905097401,-4834.951905097401,-4834.951905097401,0.0,0.0,0.0,92932.16620237018
2011-12-10,98583.60557765688,106593.86160828738,131122.73092696516,98583.60557765688,98583.60557765688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20325.346302595808,20325.346302595808,20325.346302595808,0.0,0.0,0.0,24958.73392819692,24958.73392819692,24958.73392819692,-4633.38762560111,-4633.38762560111,-4633.38762560111,0.0,0.0,0.0,118908.95188025269
2011-12-11,98647.91662963617,108564.18336920312,132461.39291395768,98647.91662963617,98647.91662963617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21830.568907733872,21830.568907733872,21830.568907733872,0.0,0.0,0.0,26244.706221751705,26244.706221751705,26244.706221751705,-4414.137314017834,-4414.137314017834,-4414.137314017834,0.0,0.0,0.0,120478.48553737004
2011-12-12,98712.22768161545,76069.71850910071,100521.66693448977,98712.22768161545,98712.22768161545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10386.651463254437,-10386.651463254437,-10386.651463254437,0.0,0.0,0.0,-6205.787846985689,-6205.787846985689,-6205.787846985689,-4180.863616268748,-4180.863616268748,-4180.863616268748,0.0,0.0,0.0,88325.576218361
2011-12-13,98776.53873359473,68174.91168978457,92577.62956423704,98776.53873359473,98776.53873359473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18195.296001030292,-18195.296001030292,-18195.296001030292,0.0,0.0,0.0,-14257.70743339971,-14257.70743339971,-14257.70743339971,-3937.5885676305825,-3937.5885676305825,-3937.5885676305825,0.0,0.0,0.0,80581.24273256444
2011-12-14,98840.84978557401,66693.36348635999,91656.46729353805,98840.84978557401,98840.84978557401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19211.29020073996,-19211.29020073996,-19211.29020073996,0.0,0.0,0.0,-15522.664436451778,-15522.664436451778,-15522.664436451778,-3688.6257642881837,-3688.6257642881837,-3688.6257642881837,0.0,0.0,0.0,79629.55958483406
2011-12-15,98905.1608375533,68891.03627311684,93967.43737791339,98905.1608375533,98905.1608375533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17903.609270573535,-17903.609270573535,-17903.609270573535,0.0,0.0,0.0,-14465.104014943065,-14465.104014943065,-14465.104014943065,-3438.5052556304713,-3438.5052556304713,-3438.5052556304713,0.0,0.0,0.0,81001.55156697976
2011-12-16,98969.47188953258,82648.23744178395,107515.52588848272,98969.47188953258,98969.47188953258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3944.068835760123,-3944.068835760123,-3944.068835760123,0.0,0.0,0.0,-752.1764181869196,-752.1764181869196,-752.1764181869196,-3191.8924175732027,-3191.8924175732027,-3191.8924175732027,0.0,0.0,0.0,95025.40305377246
2011-12-17,99033.78294151186,109147.94380443319,134106.63542951873,99033.78294151186,99033.78294151186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22005.231719062063,22005.231719062063,22005.231719062063,0.0,0.0,0.0,24958.73392819417,24958.73392819417,24958.73392819417,-2953.5022091321084,-2953.5022091321084,-2953.5022091321084,0.0,0.0,0.0,121039.01466057393
2011-12-18,99098.09399349114,109601.44897470274,134109.1406495445,99098.09399349114,99098.09399349114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23516.69588757825,23516.69588757825,23516.69588757825,0.0,0.0,0.0,26244.706221729175,26244.706221729175,26244.706221729175,-2728.010334150925,-2728.010334150925,-2728.010334150925,0.0,0.0,0.0,122614.78988106939
2011-12-19,99162.40504547043,79867.4299539321,103253.91552066947,99162.40504547043,99162.40504547043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8725.75077150308,-8725.75077150308,-8725.75077150308,0.0,0.0,0.0,-6205.78784700627,-6205.78784700627,-6205.78784700627,-2519.9629244968114,-2519.9629244968114,-2519.9629244968114,0.0,0.0,0.0,90436.65427396735
2011-12-20,99226.71609744972,69697.25815651404,95493.41769194035,99226.71609744972,99226.71609744972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16591.39386097922,-16591.39386097922,-16591.39386097922,0.0,0.0,0.0,-14257.707433395088,-14257.707433395088,-14257.707433395088,-2333.6864275841303,-2333.6864275841303,-2333.6864275841303,0.0,0.0,0.0,82635.3222364705
2011-12-21,99291.02714942899,69155.16212011676,93108.25284584673,99291.02714942899,99291.02714942899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17695.86385401975,-17695.86385401975,-17695.86385401975,0.0,0.0,0.0,-15522.664436449613,-15522.664436449613,-15522.664436449613,-2173.1994175701357,-2173.1994175701357,-2173.1994175701357,0.0,0.0,0.0,81595.16329540923
2011-12-22,99355.33820140829,69673.39561923812,95282.2268120464,99355.33820140829,99355.33820140829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16507.232069268346,-16507.232069268346,-16507.232069268346,0.0,0.0,0.0,-14465.104014945066,-14465.104014945066,-14465.104014945066,-2042.1280543232804,-2042.1280543232804,-2042.1280543232804,0.0,0.0,0.0,82848.10613213995
2011-12-23,99419.64925338757,84368.54762435457,109068.16076791099,99419.64925338757,99419.64925338757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2695.8033042893203,-2695.8033042893203,-2695.8033042893203,0.0,0.0,0.0,-752.1764181798295,-752.1764181798295,-752.1764181798295,-1943.6268861094904,-1943.6268861094904,-1943.6268861094904,0.0,0.0,0.0,96723.84594909825
2011-12-24,99483.96030536685,109889.19271697549,135066.38464000492,99483.96030536685,99483.96030536685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23078.427297819537,23078.427297819537,23078.427297819537,0.0,0.0,0.0,24958.733928218408,24958.733928218408,24958.733928218408,-1880.3066303988728,-1880.3066303988728,-1880.3066303988728,0.0,0.0,0.0,122562.38760318639
2011-12-25,99548.27135734612,-8242.178733003342,15929.919841343682,99548.27135734612,99548.27135734612,-120154.67717119602,-120154.67717119602,-120154.67717119602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95764.14142170372,-95764.14142170372,-95764.14142170372,-120154.67717119602,-120154.67717119602,-120154.67717119602,26244.706221803703,26244.706221803703,26244.706221803703,-1854.1704723114374,-1854.1704723114374,-1854.1704723114374,0.0,0.0,0.0,3784.129935642399
2011-12-26,99612.5824093254,82884.99258758058,107468.39726845468,99612.5824093254,99612.5824093254,0.0,0.0,0.0,3863.122091924857,3863.122091924857,3863.122091924857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4209.226047910395,-4209.226047910395,-4209.226047910395,3863.122091924857,3863.122091924857,3863.122091924857,-6205.787846972209,-6205.787846972209,-6205.787846972209,-1866.5602928630437,-1866.5602928630437,-1866.5602928630437,0.0,0.0,0.0,95403.356361415
2011-12-27,99676.8934613047,70804.1989888392,96121.8571614978,99676.8934613047,99676.8934613047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16175.821514198005,-16175.821514198005,-16175.821514198005,0.0,0.0,0.0,-14257.707433396517,-14257.707433396517,-14257.707433396517,-1918.1140808014866,-1918.1140808014866,-1918.1140808014866,0.0,0.0,0.0,83501.0719471067
2011-12-28,99741.20451328397,69337.33149448053,94552.2650079151,99741.20451328397,99741.20451328397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17531.40003105993,-17531.40003105993,-17531.40003105993,0.0,0.0,0.0,-15522.66443644668,-15522.66443644668,-15522.66443644668,-2008.7355946132493,-2008.7355946132493,-2008.7355946132493,0.0,0.0,0.0,82209.80448222405
2011-12-29,99805.51556526327,71007.01488591316,95782.81187674777,99805.51556526328,99805.51556526328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16602.681143105136,-16602.681143105136,-16602.681143105136,0.0,0.0,0.0,-14465.104014931721,-14465.104014931721,-14465.104014931721,-2137.577128173416,-2137.577128173416,-2137.577128173416,0.0,0.0,0.0,83202.83442215814
2011-12-30,99869.82661724255,84303.41490770917,108963.62142625068,99869.82661724255,99869.82661724255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3055.212416081502,-3055.212416081502,-3055.212416081502,0.0,0.0,0.0,-752.1764181407258,-752.1764181407258,-752.1764181407258,-2303.035997940776,-2303.035997940776,-2303.035997940776,0.0,0.0,0.0,96814.61420116105
2011-12-31,99934.13766922183,109892.70318777443,135198.88957794337,99934.13766922183,99934.13766922183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22455.968812389674,22455.968812389674,22455.968812389674,0.0,0.0,0.0,24958.7339282046,24958.7339282046,24958.7339282046,-2502.7651158149274,-2502.7651158149274,-2502.7651158149274,0.0,0.0,0.0,122390.10648161151
2012-01-01,99998.44872120112,84659.59370667193,108528.02353165115,99998.44872120112,99998.44872120112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13503.39423825728,-13503.39423825728,-13503.39423825728,0.0,0.0,0.0,-13503.39423825728,-13503.39423825728,-13503.39423825728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3495.7799990155654,-3495.7799990155654,-3495.7799990155654,-27006.78847651456,-27006.78847651456,-27006.78847651456,26244.706221789478,26244.706221789478,26244.706221789478,-2733.6977442904827,-2733.6977442904827,-2733.6977442904827,0.0,0.0,0.0,96502.66872218555
